ODPA-AP6F-ODPA-PEG1500 (10%),,,,ODPA-AP6F-ODPA-PEG1500 (20%),,,,ODPA-AP6F-ODPA-PEG1500 (30%),,,,ODPA-AP6F-ODPA-PEG1500 (40%),,,,ODPA-AP6F-ODPA-PEG1500 (50%),,
,,,,,,,,,,0,,14.44236,17455.5522,17455.5522,,15.14394,12282.47939,24564.95878
,,,,,,,,,,0,,14.46209,17429.81749,17429.81749,,15.16212,12288.24231,24576.48461
,,,,,,,,,,0,,14.48182,17396.76171,17396.76171,,15.1803,12280.35527,24560.71054
,,,,,,,,,,0,,14.50155,17367.73867,17367.73867,,15.19848,12278.80692,24557.61384
,,,,,,,,,,0,,14.52128,17356.64299,17356.64299,,15.21666,12270.26741,24540.53482
,,,,,,,,,,0,,14.54101,17332.02421,17332.02421,,15.23484,12263.64484,24527.28968
,,,,,,,,,,0,,14.56074,17270.82527,17270.82527,,15.25302,12269.39893,24538.79786
,,,,,,,,,,0,,14.58047,17258.07787,17258.07787,,15.2712,12269.22733,24538.45466
,,,,,,,,,,0,,14.6002,17231.43194,17231.43194,,15.28938,12261.18938,24522.37876
,,,,,,,,,,0,,14.61993,17204.49267,17204.49267,,15.30756,12249.87805,24499.75611
,,,,,,,,,,0,,14.63966,17186.82434,17186.82434,,15.32574,12245.78645,24491.5729
,,,,,,,,,,0,,14.65939,17145.94801,17145.94801,,15.34392,12232.62138,24465.24276
,,,,,,,,,,0,,14.67912,17107.34413,17107.34413,,15.3621,12226.79603,24453.59206
,,,,,,,,,,0,,14.69885,17077.58991,17077.58991,,15.38028,12204.06085,24408.12169
,,,,,,,,,,0,,14.71858,17037.26664,17037.26664,,15.39846,12196.04798,24392.09596
,,,,,,,,,,0,,14.73831,17002.42898,17002.42898,,15.41664,12195.52483,24391.04965
,,,,,,,,,,0,,14.75804,16973.48582,16973.48582,,15.43482,12207.99515,24415.9903
,,,,,,,,,,0,,14.77777,16933.55416,16933.55416,,15.453,12199.91964,24399.83928
,,,,,,,,,,0,,14.7975,16875.10831,16875.10831,,15.47118,12167.58042,24335.16085
,,,,,,,,,,0,,14.81723,16855.57481,16855.57481,,15.48936,12160.62611,24321.25222
,,,,,,,,,,0,,14.83696,16844.21405,16844.21405,,15.50754,12157.24654,24314.49309
,,,,,,,,,,0,,14.85669,16777.06786,16777.06786,,15.52572,12149.85391,24299.70782
,,,,,,,,,,0,,14.87642,16732.11524,16732.11524,,15.5439,12139.05929,24278.11857
,,,,,,,,,,0,,14.89615,16686.97507,16686.97507,,15.56208,12130.40408,24260.80816
,,,,,,,,,,0,,14.91588,16647.33939,16647.33939,,15.58026,12117.33617,24234.67233
,,,,,,,,,,0,,14.93561,16620.41835,16620.41835,,15.59844,12103.88565,24207.7713
,,,,,,,,,,0,,14.95534,16584.119,16584.119,,15.61662,12096.20074,24192.40147
,,,,,,,,,,0,,14.97507,16529.79841,16529.79841,,15.6348,12078.02182,24156.04365
,,,,,,,,,,0,,14.9948,16465.04119,16465.04119,,15.65298,12050.42684,24100.85368
,,,,,,,,,,0,,15.01453,16426.86677,16426.86677,,15.67116,12049.61289,24099.22578
,,,,,,,,,,0,,15.03426,16380.64261,16380.64261,,15.68934,12038.79618,24077.59237
,,,,,,,,,,0,,15.05399,16336.54117,16336.54117,,15.70752,12033.99255,24067.98511
,,,,,,,,,,0,,15.07372,16293.12886,16293.12886,,15.7257,11999.61077,23999.22153
,,,,,,,,,,0,,15.09345,16250.83291,16250.83291,,15.74388,11984.18291,23968.36582
,,,,,,,,,,0,,15.11318,16181.80521,16181.80521,,15.76206,11970.90699,23941.81398
,,,,,,,,,,0,,15.13291,16131.74851,16131.74851,,15.78024,11966.12917,23932.25835
,,,,,,,,,,0,,15.15264,16090.34901,16090.34901,,15.79842,11950.94446,23901.88892
,,,,,,,,,,0,,15.17237,16034.96706,16034.96706,,15.8166,11941.16867,23882.33734
,,,,,,,,,,0,,15.1921,15979.05257,15979.05257,,15.83478,11917.75915,23835.51831
,,,,,,,,,,0,,15.21183,15933.91052,15933.91052,,15.85296,11903.60302,23807.20604
,,,,,,,,,,0,,15.23156,15867.10132,15867.10132,,15.87114,11883.22114,23766.44228
,,,,,,,,,,0,,15.25129,15811.01409,15811.01409,,15.88932,11866.57906,23733.15812
,,,,,,,,,,0,,15.27102,15750.28454,15750.28454,,15.9075,11849.9391,23699.8782
,,,,,,,,,,0,,15.29075,15688.98682,15688.98682,,15.92568,11842.5446,23685.0892
,,,,,,,,,,0,,15.31048,15650.96986,15650.96986,,15.94386,11822.07399,23644.14798
,,,,,,,,,,0,,15.33021,15597.96143,15597.96143,,15.96204,11804.63372,23609.26744
,,,,,,,,,,0,,15.34994,15504.72039,15504.72039,,15.98022,11797.73389,23595.46778
,,,,,,,,,,0,,15.36967,15417.34563,15417.34563,,15.9984,11770.707,23541.41401
,,,,,,,,,,0,,15.3894,15362.62906,15362.62906,,16.01658,11757.16068,23514.32135
,,,,,,,,,,0,,15.40913,15301.4248,15301.4248,,16.03476,11741.71704,23483.43407
,,,,,,,,,,0,,15.42886,15214.07759,15214.07759,,16.05294,11725.80428,23451.60857
,,,,,,,,,,0,,15.44859,15154.43951,15154.43951,,16.07112,11714.73494,23429.46988
,,,,,,,,,,0,,15.46832,15086.61021,15086.61021,,16.0893,11689.22366,23378.44732
,,,,,,,,,,0,,15.48805,14998.3541,14998.3541,,16.10748,11676.50717,23353.01434
,,,,,,,,,,0,,15.50778,14929.54392,14929.54392,,16.12566,11654.03594,23308.07187
,,,,,,,,,,0,,15.52751,14847.19471,14847.19471,,16.14384,11627.02406,23254.04811
,,,,,,,,,,0,,15.54724,14773.93112,14773.93112,,16.16202,11605.83344,23211.66689
,,,,,,,,,,0,,15.56697,14691.6261,14691.6261,,16.1802,11606.61398,23213.22796
,,,,,,,,,,0,,15.5867,14617.36174,14617.36174,,16.19838,11579.9036,23159.80719
,,,,,,,,,,0,,15.60643,14538.09303,14538.09303,,16.21656,11558.86618,23117.73236
,,,,,,,,,,0,,15.62616,14442.60717,14442.60717,,16.23474,11546.76323,23093.52647
,,,,,,,,,,0,,15.64589,14364.85711,14364.85711,,16.25292,11534.13893,23068.27785
,,,,,,,,,,0,,15.66562,14282.05362,14282.05362,,16.2711,11513.15747,23026.31494
,,,,,,,,,,0,,15.68535,14189.36213,14189.36213,,16.28928,11493.84576,22987.69152
,,,,,,,,,,0,,15.70508,14094.1408,14094.1408,,16.30746,11479.25747,22958.51493
,,,,,,,,,,0,,15.72481,13993.78323,13993.78323,,16.32564,11456.09358,22912.18715
,,,,,,,,,,0,,15.74454,13904.56423,13904.56423,,16.34382,11429.36321,22858.72642
,,,,,,,,,,0,,15.76427,13838.58125,13838.58125,,16.362,11429.78,22859.56
,,,,,,,,,,0,,15.784,13747.32524,13747.32524,,16.38018,11421.96393,22843.92786
,,,,,,,,,,0,,15.80373,13648.96525,13648.96525,,16.39836,11388.28927,22776.57855
,,,,,,,,,,0,,15.82346,13548.87337,13548.87337,,16.41654,11366.72949,22733.45898
,,,,,,,,,,0,,15.84319,13466.31713,13466.31713,,16.43472,11339.1713,22678.34259
,,,,,,,,,,0,,15.86292,13365.97474,13365.97474,,16.4529,11331.4033,22662.80661
,,,,,,,,,,0,,15.88265,13267.40432,13267.40432,,16.47108,11312.31545,22624.63091
,,,,,,,,,,0,,15.90238,13166.34407,13166.34407,,16.48926,11287.58788,22575.17576
,,,,,,,,,,0,,15.92211,13073.49764,13073.49764,,16.50744,11264.32765,22528.6553
,,,,,,,,,,0,,15.94184,12980.08024,12980.08024,,16.52562,11247.8228,22495.6456
,,,,,,,,,,0,,15.96157,12877.92347,12877.92347,,16.5438,11224.53193,22449.06385
,,,,,,,,,,0,,15.9813,12793.08483,12793.08483,,16.56198,11213.21799,22426.43597
,,,,,,,,,,0,,16.00103,12713.48771,12713.48771,,16.58016,11198.76969,22397.53937
,,,,,,,,,,0,,16.02076,12610.19504,12610.19504,,16.59834,11156.66758,22313.33516
,,,,,,,,,,0,,16.04049,12517.7196,12517.7196,,16.61652,11148.82294,22297.64588
,,,,,,,,,,0,,16.06022,12400.35889,12400.35889,,16.6347,11117.71297,22235.42593
,,,,,,,,,,0,,16.07995,12325.16173,12325.16173,,16.65288,11088.91821,22177.83641
,,,,,,,,,,0,,16.09968,12242.98303,12242.98303,,16.67106,11086.94771,22173.89542
,,,,,,,,,,0,,16.11941,12144.47392,12144.47392,,16.68924,11070.79206,22141.58413
,,,,,,,,,,0,,16.13914,12049.8401,12049.8401,,16.70742,11044.10954,22088.21908
,,,,,,,,,,0,,16.15887,11974.53426,11974.53426,,16.7256,11013.65182,22027.30364
,,,,,,,,,,0,,16.1786,11883.37285,11883.37285,,16.74378,10994.13545,21988.2709
,,,,,,,,,,0,,16.19833,11786.87306,11786.87306,,16.76196,10977.29668,21954.59336
,,,,,,,,,,0,,16.21806,11708.65132,11708.65132,,16.78014,10956.12664,21912.25329
,,,,,,,,,,0,,16.23779,11627.64439,11627.64439,,16.79832,10926.77432,21853.54863
,,,,,,,,,,0,,16.25752,11534.78749,11534.78749,,16.8165,10909.11173,21818.22345
,,,,,,,,,,0,,16.27725,11451.71575,11451.71575,,16.83468,10888.68686,21777.37373
,,,,,,,,,,0,,16.29698,11373.90546,11373.90546,,16.85286,10870.14058,21740.28117
,,,,,,,,,,0,,16.31671,11293.06629,11293.06629,,16.87104,10837.56844,21675.13689
,,,,,,,,,,0,,16.33644,11211.33978,11211.33978,,16.88922,10802.22042,21604.44084
,,,,,,,,,,0,,16.35617,11117.2056,11117.2056,,16.9074,10787.58737,21575.17474
,,,,,,,,,,0,,16.3759,11044.30768,11044.30768,,16.92558,10769.27177,21538.54353
,,,,,,,,,,0,,16.39563,10960.61032,10960.61032,,16.94376,10751.81265,21503.62531
,,,,,,,,,,0,,16.41536,10883.88744,10883.88744,,16.96194,10737.19363,21474.38727
,,,,,,,,,,0,,16.43509,10810.79418,10810.79418,,16.98012,10708.20217,21416.40435
,,,,,,,,,,0,,16.45482,10731.27708,10731.27708,,16.9983,10694.22371,21388.44743
,,,,,,,,,,0,,16.47455,10647.33844,10647.33844,,17.01648,10664.13182,21328.26364
,,,,,,,,,,0,,16.49428,10595.32479,10595.32479,,17.03466,10644.35618,21288.71237
,,,,,,,,,,0,,16.51401,10523.86032,10523.86032,,17.05284,10605.99719,21211.99437
,,,,,,,,,,0,,16.53374,10453.5361,10453.5361,,17.07102,10586.38223,21172.76446
,,,,,,,,,,0,,16.55347,10373.60461,10373.60461,,17.0892,10557.15238,21114.30477
,,,,,,,,,,0,,16.5732,10300.76525,10300.76525,,17.10738,10537.30065,21074.6013
,,,,,,,,,,0,,16.59293,10217.86973,10217.86973,,17.12556,10510.66733,21021.33466
,,,,,,,,,,0,,16.61266,10140.85299,10140.85299,,17.14374,10491.1973,20982.39461
,,,,,,,,,,0,,16.63239,10080.1064,10080.1064,,17.16192,10470.46764,20940.93528
,,,,,,,,,,0,,16.65212,10003.27665,10003.27665,,17.1801,10448.85067,20897.70134
,,,,,,,,,,0,,16.67185,9927.297261,9927.297261,,17.19828,10421.11966,20842.23933
,,,,,,,,,,0,,16.69158,9863.969829,9863.969829,,17.21646,10399.01954,20798.03908
,,,,,,,,,,0,,16.71131,9801.352952,9801.352952,,17.23464,10372.61054,20745.22107
,,,,,,,,,,0,,16.73104,9736.831038,9736.831038,,17.25282,10346.40673,20692.81345
,,,,,,,,,,0,,16.75077,9663.03364,9663.03364,,17.271,10335.94088,20671.88175
,,,,,,,,,,0,,16.7705,9574.955657,9574.955657,,17.28918,10305.47625,20610.9525
,,,,,,,,,,0,,16.79023,9514.270377,9514.270377,,17.30736,10278.83588,20557.67176
,,,,,,,,,,0,,16.80996,9451.289438,9451.289438,,17.32554,10265.27442,20530.54884
,,,,,,,,,,0,,16.82969,9371.047231,9371.047231,,17.34372,10237.27103,20474.54206
,,,,,,,,,,0,,16.84942,9302.187782,9302.187782,,17.3619,10214.28721,20428.57442
,,,,,,,,,,0,,16.86915,9241.895987,9241.895987,,17.38008,10185.34874,20370.69748
,,,,,,,,,,0,,16.88888,9178.139361,9178.139361,,17.39826,10167.7563,20335.51259
,,,,,,,,,,0,,16.90861,9116.941998,9116.941998,,17.41644,10131.85193,20263.70386
,,,,,,,,,,0,,16.92834,9054.513197,9054.513197,,17.43462,10105.14248,20210.28496
,,,,,,,,,,0,,16.94807,8977.447059,8977.447059,,17.4528,10084.29353,20168.58705
,,,,,,,,,,0,,16.9678,8895.403233,8895.403233,,17.47098,10065.7927,20131.5854
,,,,,,,,,,0,,16.98753,8829.323619,8829.323619,,17.48916,10031.04442,20062.08883
,,,,,,,,,,0,,17.00726,8754.405474,8754.405474,,17.50734,10004.67236,20009.34472
,,,,,,,,,,0,,17.02699,8690.218111,8690.218111,,17.52552,9981.180123,19962.36025
,,,,,,,,,,0,,17.04672,8633.130915,8633.130915,,17.5437,9954.775555,19909.55111
,,,,,,,,,,0,,17.06645,8565.842919,8565.842919,,17.56188,9925.023394,19850.04679
,,,,,,,,,,0,,17.08618,8497.586881,8497.586881,,17.58006,9896.528987,19793.05797
,,,,,,,,,,0,,17.10591,8434.686565,8434.686565,,17.59824,9875.987059,19751.97412
,,,,,,,,,,0,,17.12564,8365.787554,8365.787554,,17.61642,9854.242917,19708.48583
,,,,,,,,,,0,,17.14537,8300.128099,8300.128099,,17.6346,9832.631529,19665.26306
,,,,,,,,,,0,,17.1651,8236.318634,8236.318634,,17.65278,9796.374692,19592.74938
,,,,,,,,,,0,,17.18483,8167.027198,8167.027198,,17.67096,9771.791177,19543.58235
,,,,,,,,,,0,,17.20456,8103.867539,8103.867539,,17.68914,9747.899249,19495.7985
,,,,,,,,,,0,,17.22429,8033.339339,8033.339339,,17.70732,9726.410561,19452.82112
,,,,,,,,,,0,,17.24402,7959.127658,7959.127658,,17.7255,9701.550669,19403.10134
,,,,,,,,,,0,,17.26375,7895.046345,7895.046345,,17.74368,9672.797279,19345.59456
,,,,,,,,,,0,,17.28348,7829.651924,7829.651924,,17.76186,9641.828251,19283.6565
,,,,,,,,,,0,,17.30321,7766.8389,7766.8389,,17.78004,9618.328447,19236.65689
,,,,,,,,,,0,,17.32294,7698.990619,7698.990619,,17.79822,9596.787347,19193.57469
,,,,,,,,,,0,,17.34267,7627.772553,7627.772553,,17.8164,9569.264394,19138.52879
,,,,,,,,,,0,,17.3624,7554.765,7554.765,,17.83458,9546.448441,19092.89688
,,,,,,,,,,0,,17.38213,7510.640983,7510.640983,,17.85276,9522.740333,19045.48067
,,,,,,,,,,0,,17.40186,7444.016867,7444.016867,,17.87094,9494.827402,18989.6548
,,,,,,,,,,0,,17.42159,7371.931349,7371.931349,,17.88912,9462.004712,18924.00942
,,,,,,,,,,0,,17.44132,7300.117115,7300.117115,,17.9073,9431.282387,18862.56477
,,,,,,,,,,0,,17.46105,7238.771427,7238.771427,,17.92548,9402.591559,18805.18312
,,,,,,,,,,0,,17.48078,7178.902724,7178.902724,,17.94366,9384.029287,18768.05857
,,,,,,,,,,0,,17.50051,7106.198364,7106.198364,,17.96184,9352.005764,18704.01153
,,,,,,,,,,0,,17.52024,7031.329331,7031.329331,,17.98002,9323.529415,18647.05883
,,,,,,,,,,0,,17.53997,6968.467948,6968.467948,,17.9982,9293.773713,18587.54743
,,,,,,,,,,0,,17.5597,6906.857356,6906.857356,,18.01638,9267.0013,18534.0026
,,,,,,,,,,0,,17.57943,6841.641249,6841.641249,,18.03456,9240.033538,18480.06708
,,,,,,,,,,0,,17.59916,6777.945543,6777.945543,,18.05274,9214.700801,18429.4016
,,,,,,,,,,0,,17.61889,6723.035877,6723.035877,,18.07092,9183.95367,18367.90734
,,,,,,,,,,0,,17.63862,6653.182999,6653.182999,,18.0891,9145.459828,18290.91966
,,,,,,,,,,0,,17.65835,6576.202361,6576.202361,,18.10728,9129.312243,18258.62449
,,,,,,,,,,0,,17.67808,6512.877901,6512.877901,,18.12546,9091.245401,18182.4908
,,,,,,,,,,0,,17.69781,6459.716415,6459.716415,,18.14364,9068.827054,18137.65411
,,,,,,,,,,0,,17.71754,6387.191945,6387.191945,,18.16182,9076.394177,18152.78835
,,,,,,,,,,0,,17.73727,6314.644036,6314.644036,,,,0
,,,,,,,,,,0,,17.757,6248.451735,6248.451735,,,,0
,,,,,,,,,,0,,17.77673,6196.961063,6196.961063,,,,0
,,,,,,,,,,0,,17.79646,6125.607865,6125.607865,,,,0
,,,,22.74828,19.69565958,,,22.93436,0.8014204888,1.202130733,,17.81619,6054.608034,6054.608034,,22.84132,10.32203643,20.64407285
,,,,22.77154,18.74786507,,,22.95762,0.8346377119,1.251956568,,17.83592,5996.338588,5996.338588,,22.86458,10.17698534,20.35397067
,,,,22.7948,16.38991751,,,22.98088,1.646845922,2.470268883,,17.85565,5930.132648,5930.132648,,22.88784,9.276560051,18.5531201
,,,,22.81806,12.3094511,,,23.00414,1.639888018,2.459832027,,17.87538,5860.267123,5860.267123,,22.9111,10.07943304,20.15886609
,,,,22.84132,12.25858646,,,23.0274,1.467418251,2.201127377,,17.89511,5799.004503,5799.004503,,22.93436,10.04692074,20.09384148
,,,,22.86458,12.75179698,,,,,0,,17.91484,5741.930502,5741.930502,,22.95762,9.508877802,19.0177556
,,,,22.88784,14.45877256,,,,,0,,17.93457,5676.799951,5676.799951,,22.98088,9.768653826,19.53730765
,,,,22.9111,12.84793937,,,,,0,,17.9543,5610.898067,5610.898067,,23.00414,9.492145387,18.98429077
,,,,22.93436,12.15508106,,,,,0,,17.97403,5541.176056,5541.176056,,23.0274,10.33356702,20.66713404
,,,,22.95762,12.24986805,,,,,0,,17.99376,5470.345012,5470.345012,,,,0
,,,,22.98088,11.79241994,,,,,0,,18.01349,5407.437314,5407.437314,,,,0
,,,,23.00414,11.98911568,,,,,0,,18.03322,5347.141978,5347.141978,,,,0
,,,,23.0274,12.71251849,,,,,0,,18.05295,5280.916101,5280.916101,,,,0
,,,,,,,,,,0,,18.07268,5215.201543,5215.201543,,,,0
,,,,,,,,,,0,,18.09241,5153.591708,5153.591708,,,,0
,,,,,,,,,,0,,18.11214,5087.666428,5087.666428,,,,0
,,,,,,,,,,0,,18.13187,5015.864411,5015.864411,,,,0
,,,,,,,,,,0,,18.1516,4952.64929,4952.64929,,,,0
,,,,,,,,,,0,,18.17133,4887.522862,4887.522862,,,,0
,,,,,,,,,,0,,18.19106,4816.673582,4816.673582,,,,0
,,,,,,,,,,0,,18.21079,4753.551128,4753.551128,,,,0
,,,,,,,,,,0,,18.23052,4691.56728,4691.56728,,,,0
,,,,,,,,,,0,,18.25025,4629.085159,4629.085159,,,,0
,,,,,,,,,,0,,18.26998,4559.444448,4559.444448,,,,0
,,,,,,,,,,0,,18.28971,4486.410873,4486.410873,,,,0
,,,,,,,,,,0,,18.30944,4420.570106,4420.570106,,,,0
,,,,,,,,,,0,,18.32917,4371.261969,4371.261969,,,,0
,,,,,,,,,,0,,18.3489,4289.564066,4289.564066,,,,0
,,,,,,,,,,0,,18.36863,4220.790307,4220.790307,,,,0
,,,,,,,,,,0,,18.38836,4147.36037,4147.36037,,,,0
,,,,,,,,,,0,,18.40809,4086.487361,4086.487361,,,,0
,,,,,,,,,,0,,18.42782,4011.79928,4011.79928,,,,0
,,,,,,,,,,0,,18.44755,3953.407084,3953.407084,,,,0
,,,,,,,,,,0,,18.46728,3887.04086,3887.04086,,,,0
,,,,,,,,,,0,,18.48701,3804.120298,3804.120298,,,,0
,,,,,,,,,,0,,18.50674,3748.300633,3748.300633,,,,0
,,,,,,,,,,0,,18.52647,3674.009544,3674.009544,,,,0
,,,,,,,,,,0,,18.5462,3612.500889,3612.500889,,,,0
,,,,,,,,,,0,,18.56593,3541.917059,3541.917059,,,,0
,,,,,,,,,,0,,18.58566,3475.48282,3475.48282,,,,0
,,,,,,,,,,0,,18.60539,3403.338456,3403.338456,,,,0
,,,,,,,,,,0,,18.62512,3340.958163,3340.958163,,,,0
,,,,,,,,,,0,,18.64485,3279.090119,3279.090119,,,,0
,,,,,,,,,,0,,18.66458,3200.540487,3200.540487,,,,0
,,,,,,,,,,0,,18.68431,3131.970553,3131.970553,,,,0
,,,,,,,,,,0,,18.70404,3070.781461,3070.781461,,,,0
,,,,,,,,,,0,,18.72377,3005.650597,3005.650597,,,,0
,,,,,,,,,,0,,18.7435,2938.637513,2938.637513,,,,0
,,,,,,,,,,0,,18.76323,2870.514169,2870.514169,,,,0
,,,,,,,,,,0,,18.78296,2808.338272,2808.338272,,,,0
,,,,,,,,,,0,,18.80269,2740.735511,2740.735511,,,,0
,,,,,,,,,,0,,18.82242,2680.411698,2680.411698,,,,0
,,,,,,,,,,0,,18.84215,2618.455752,2618.455752,,,,0
,,,,,,,,,,0,,18.86188,2554.114187,2554.114187,,,,0
,,,,,,,,,,0,,18.88161,2498.374014,2498.374014,,,,0
,,,,,,,,,,0,,18.90134,2441.323187,2441.323187,,,,0
,,,,,,,,,,0,,18.92107,2374.904872,2374.904872,,,,0
,,,,,,,,,,0,,18.9408,2314.625364,2314.625364,,,,0
,,,,,,,,,,0,,18.96053,2259.136419,2259.136419,,,,0
,,,,,,,,,,0,,18.98026,2201.377745,2201.377745,,,,0
,,,,,,,,,,0,,18.99999,2150.03387,2150.03387,,,,0
,,,,,,,,,,0,,19.01972,2090.697966,2090.697966,,,,0
,,,,,,,,,,0,,19.03945,2034.787375,2034.787375,,,,0
,,,,,,,,,,0,,19.05918,1979.411127,1979.411127,,,,0
,,,,,,,,,,0,,19.07891,1924.518167,1924.518167,,,,0
,,,,,,,,,,0,,19.09864,1873.462948,1873.462948,,,,0
,,,,,,,,,,0,,19.11837,1821.298663,1821.298663,,,,0
,,,,,,,,,,0,,19.1381,1775.233965,1775.233965,,,,0
,,,,,,,,,,0,,19.15783,1728.577376,1728.577376,,,,0
,,,,,,,,,,0,,19.17756,1677.473745,1677.473745,,,,0
,,,,,,,,,,0,,19.19729,1621.424431,1621.424431,,,,0
,,,,,,,,,,0,,19.21702,1572.057489,1572.057489,,,,0
,,,,,,,,,,0,,19.23675,1759.619185,1759.619185,,,,0
